meter_id,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
MTR0000847,559,2025-01-02 13:31:23.280579,13.487,218.33,30.44,0.997,7.203,49.58,Single,OK
MTR0000847,564,2025-11-13 08:24:31.511373,9.956,211.73,36.07,0.757,1.65,50.405,Three,OK
MTR0000848,502,2025-10-03 19:08:16.859980,48.569,234.44,24.35,0.851,2.022,50.37,Three,OK
MTR0000849,168,2025-06-27 22:01:41.473962,49.479,243.57,26.62,0.938,7.859,50.319,Single,OK
MTR0000849,848,2025-04-16 09:36:26.316625,24.314,217.55,26.05,0.891,5.057,49.539,Single,OK
MTR0000849,1493,2025-08-15 18:13:13.957116,24.082,217.06,27.88,0.922,3.503,50.057,Three,OK
MTR0000849,1898,2025-11-05 23:28:44.232858,41.177,242.2,31.67,0.818,1.502,50.355,Single,OK
MTR0000849,2128,2025-02-15 13:51:37.383635,44.603,245.24,25.95,0.93,0.551,49.56,Single,OK
MTR0000849,2981,2025-04-20 19:50:47.881623,39.504,215.43,23.72,0.779,2.225,50.174,Three,OK
MTR0000850,194,2025-05-06 14:19:11.528195,28.671,218.01,35.88,0.803,9.964,49.839,Single,OK
MTR0000850,675,2025-08-24 08:16:11.300992,15.386,210.77,31.72,0.933,1.716,50.034,Three,OK
MTR0000850,1509,2025-05-30 15:45:44.430749,25.506,240.94,22.15,0.889,4.554,50.308,Single,OK
MTR0000851,341,2025-03-18 21:04:17.195815,9.758,214.44,31.07,0.892,8.762,50.238,Single,OK
MTR0000851,1078,2025-10-15 19:37:30.533928,28.489,235.66,35.95,0.887,9.61,50.099,Three,OK
MTR0000851,1276,2025-01-13 12:46:47.543932,39.536,240.77,26.66,0.902,8.655,49.569,Single,OK
MTR0000851,2580,2025-10-19 04:37:55.005965,27.58,233.2,39.24,0.803,7.191,50.166,Single,OK
MTR0000852,1159,2025-04-05 07:18:22.675501,42.132,244.99,21.13,0.757,0.341,50.473,Single,OK
MTR0000852,1604,2025-03-09 02:27:21.319808,45.065,230.84,22.66,0.885,1.566,49.89,Single,OK
MTR0000852,2114,2025-08-17 12:43:20.814546,27.961,212.33,27.43,0.92,5.101,50.14,Single,OK
MTR0000852,2360,2025-07-31 06:41:02.381198,22.163,211.2,37.84,0.876,8.667,50.064,Single,OK
MTR0000852,2743,2025-08-28 01:35:20.290402,31.835,210.68,28.28,0.833,0.833,50.205,Three,OK
MTR0000853,123,2024-11-18 15:25:37.941797,29.195,248.58,26.37,0.937,4.342,50.255,Single,OK
MTR0000853,189,2025-07-20 21:45:21.216313,2.201,227.78,33.48,0.817,6.906,50.008,Three,OK
MTR0000853,865,2025-09-10 00:14:57.773334,47.535,229.22,33.31,0.853,4.273,50.001,Three,CHECK
MTR0000854,152,2025-10-26 23:25:59.252811,34.389,210.33,30.36,0.791,0.944,49.834,Single,OK
MTR0000854,437,2025-06-10 05:45:31.333841,49.204,245.29,20.64,0.861,7.668,50.385,Single,OK
MTR0000854,538,2025-02-14 18:35:30.285974,24.692,233.12,24.45,0.85,6.52,49.933,Single,OK
MTR0000854,1762,2025-04-09 14:02:51.444680,16.978,220.57,34.25,0.941,9.189,49.815,Three,OK
MTR0000854,2554,2025-06-10 17:13:12.502325,35.886,239.03,37.06,0.769,5.925,50.34,Three,OK
MTR0000855,522,2025-11-10 07:44:11.655514,19.461,246.76,31.72,0.895,4.01,49.648,Three,OK
MTR0000855,777,2025-03-20 11:31:50.692394,33.159,211.29,28.48,0.752,3.575,50.427,Three,OK
MTR0000856,165,2025-05-12 05:43:34.016905,36.521,229.69,39.92,0.843,3.006,49.783,Three,OK
MTR0000857,16,2024-12-13 20:44:21.238553,5.495,217.27,24.31,0.773,2.39,49.748,Single,OK
MTR0000857,1333,2025-06-01 02:37:31.773848,14.234,227.79,26.39,0.78,9.887,49.677,Three,OK
MTR0000857,2172,2024-12-11 09:04:54.701720,27.156,244.82,20.41,0.945,1.942,49.671,Single,OK
MTR0000857,2552,2025-04-18 12:48:46.072445,26.982,236.24,37.93,0.768,9.868,49.822,Three,OK
MTR0000858,643,2025-01-09 09:32:22.978906,27.583,242.42,24.48,0.823,6.55,50.008,Three,OK
MTR0000858,957,2024-12-20 08:37:53.488368,36.688,224.83,27.68,0.767,4.162,50.176,Three,OK
MTR0000858,1027,2025-11-08 12:50:53.558722,1.138,214.38,21.74,0.83,7.762,50.461,Single,CHECK
MTR0000858,1164,2025-06-22 13:53:27.798186,11.175,246.42,32.22,0.76,1.733,49.72,Three,OK
MTR0000858,1188,2025-09-26 13:11:59.609883,0.896,236.7,31.45,0.805,5.49,49.812,Single,OK
MTR0000858,1739,2025-02-28 19:04:53.253566,16.291,224.83,34.35,0.837,8.738,50.098,Single,OK
MTR0000858,2689,2024-11-25 04:37:31.307121,17.179,215.35,32.77,0.757,4.215,49.599,Single,CHECK
MTR0000859,108,2025-11-18 10:46:52.278485,39.377,214.54,25.71,0.95,3.027,49.562,Three,OK
MTR0000859,1038,2025-11-16 05:00:09.874834,21.473,219.79,32.5,0.791,7.057,50.234,Single,OK
MTR0000860,668,2025-03-14 13:21:49.964183,11.326,232.6,28.07,0.955,3.004,50.215,Three,OK
MTR0000860,2057,2025-03-21 16:59:41.943980,40.744,216.33,29.52,0.882,5.729,49.562,Single,OK
MTR0000861,612,2024-12-24 19:44:21.977244,22.237,248.32,31.15,0.84,2.639,50.153,Single,OK
MTR0000861,1319,2025-03-07 02:00:47.301396,3.62,241.15,22.52,0.89,0.828,49.603,Three,OK
MTR0000861,2985,2024-12-29 13:09:24.806981,19.208,232.58,27.5,0.802,7.964,49.804,Single,OK
MTR0000862,966,2025-06-12 04:54:52.287818,0.269,211.89,24.18,0.925,0.5,49.734,Three,OK
MTR0000862,2139,2025-01-15 09:18:41.913362,49.814,243.66,31.21,0.825,6.012,50.084,Single,OK
MTR0000863,257,2025-10-27 18:25:34.853805,4.762,212.69,26.84,0.945,7.075,49.814,Three,OK
MTR0000863,745,2025-02-13 12:01:38.878201,11.718,217.91,28.05,0.908,0.637,49.805,Single,OK
MTR0000864,409,2025-01-01 22:29:21.313309,4.756,210.43,30.54,0.872,6.064,49.645,Single,OK
MTR0000864,1865,2025-06-03 02:59:57.278058,32.878,239.23,21.44,0.957,5.518,49.603,Single,OK
MTR0000864,2946,2025-05-18 21:54:04.540732,10.114,231.31,31.22,0.94,3.252,49.718,Single,OK
MTR0000865,959,2025-05-17 03:18:03.593244,42.115,226.27,29.66,0.866,2.431,49.623,Single,OK
MTR0000865,2345,2025-01-01 14:24:53.518121,28.623,232.83,24.43,0.924,5.43,49.571,Three,CHECK
MTR0000865,2693,2025-07-07 20:47:50.261724,14.962,246.41,36.17,0.968,8.546,50.215,Single,OK
MTR0000866,1471,2024-11-27 13:19:15.562507,30.236,245.11,31.85,0.846,6.974,50.118,Single,CHECK
MTR0000866,2918,2025-06-03 04:25:10.059241,33.748,240.0,22.0,0.88,5.568,49.811,Single,OK
MTR0000867,413,2025-10-09 21:33:48.941143,3.105,241.61,35.47,0.971,5.965,49.592,Three,OK
MTR0000867,2754,2025-08-27 01:50:21.031077,29.291,223.51,23.56,0.756,1.646,49.798,Three,OK
MTR0000868,1064,2025-05-17 07:31:39.630810,4.538,243.35,35.02,0.877,8.129,50.131,Single,OK
MTR0000868,1082,2025-11-09 06:10:24.586679,3.481,240.92,33.21,0.79,1.916,50.137,Three,OK
MTR0000868,1535,2025-06-26 05:50:53.236632,3.625,232.57,34.88,0.837,7.399,49.501,Single,OK
MTR0000869,847,2025-09-07 09:05:16.231331,38.305,217.51,38.77,0.819,6.641,50.073,Single,CHECK
MTR0000870,1443,2025-05-22 08:16:34.715116,21.234,214.58,20.43,0.871,8.027,49.837,Single,OK
MTR0000870,1621,2024-12-04 19:14:21.993347,21.609,213.34,30.34,0.971,6.508,49.711,Single,CHECK
MTR0000870,1859,2025-07-24 07:42:52.601928,45.452,230.63,27.94,0.953,3.843,49.556,Three,OK
MTR0000870,2980,2025-01-08 01:39:09.745713,22.694,210.06,26.98,0.804,1.82,50.121,Three,OK
MTR0000871,1934,2025-10-26 14:42:08.191441,28.145,248.12,26.77,0.776,7.398,49.998,Three,OK
MTR0000871,2041,2025-01-10 06:01:02.430120,15.382,216.63,22.29,0.818,3.96,50.019,Single,OK
MTR0000872,334,2025-04-27 19:25:20.463776,11.963,214.2,24.57,0.822,9.547,49.648,Single,OK
MTR0000872,750,2024-12-16 19:26:01.718011,9.051,219.05,35.12,0.968,7.817,50.278,Single,OK
MTR0000872,1814,2025-04-10 12:14:19.186624,22.449,248.45,38.75,0.763,0.082,50.207,Single,OK
MTR0000872,2191,2025-09-25 10:24:25.436962,20.761,249.26,23.28,0.786,6.11,50.025,Three,OK
MTR0000872,2296,2025-02-05 05:14:06.097266,11.719,211.04,30.9,0.91,8.32,50.041,Three,OK
MTR0000872,2424,2025-04-12 13:01:27.021264,40.229,235.83,31.04,0.79,5.0,49.901,Single,ALERT
MTR0000873,75,2025-10-16 01:08:32.212359,26.509,238.0,25.6,0.953,1.634,50.306,Three,OK
MTR0000873,1114,2025-07-19 04:54:24.177011,14.787,244.68,24.16,0.885,5.74,50.072,Single,OK
MTR0000873,2547,2025-10-18 07:24:09.878666,8.591,227.39,32.1,0.793,7.98,50.48,Three,OK
MTR0000873,2811,2025-08-15 07:54:57.221300,42.981,220.06,36.67,0.962,9.428,49.95,Single,OK
MTR0000873,2865,2025-01-19 12:25:06.858557,12.412,242.24,22.33,0.824,7.221,50.25,Single,CHECK
MTR0000874,121,2025-09-22 22:42:47.103044,36.871,231.29,21.51,0.966,0.289,49.717,Single,OK
MTR0000874,1396,2025-10-21 04:59:12.332152,2.46,215.59,25.72,0.803,8.636,49.571,Single,OK
MTR0000874,1403,2025-02-08 11:37:35.576752,33.863,229.29,34.99,0.942,3.109,50.353,Single,OK
MTR0000875,159,2025-11-05 08:23:17.767173,34.515,216.75,24.76,0.929,5.418,50.43,Single,OK
MTR0000875,185,2025-01-01 08:09:10.643619,37.292,238.42,24.95,0.757,4.449,50.345,Single,OK
MTR0000875,310,2025-05-16 06:18:57.053388,31.202,229.86,32.83,0.874,8.498,50.412,Single,OK
MTR0000875,958,2025-06-13 09:19:28.498927,42.146,222.96,39.3,0.816,6.514,50.386,Single,OK
MTR0000875,2145,2025-09-20 22:29:32.278355,16.54,222.32,34.8,0.866,3.328,49.78,Three,OK
MTR0000876,1209,2024-12-22 10:10:46.511355,49.79,231.98,26.93,0.976,4.08,50.479,Single,OK
MTR0000876,1767,2024-12-19 04:18:51.867083,34.226,247.48,26.3,0.828,2.747,50.224,Single,OK
MTR0000877,689,2025-07-06 09:55:25.850071,6.937,224.43,39.22,0.812,3.319,50.112,Three,OK
MTR0000877,1484,2025-11-04 19:31:13.472673,36.265,214.84,39.19,0.783,0.39,49.668,Three,OK
MTR0000878,251,2025-05-28 03:11:10.395538,43.366,233.56,21.17,0.797,5.454,49.58,Three,OK
MTR0000878,383,2025-10-23 21:27:04.704383,10.897,227.78,31.27,0.937,1.731,50.352,Single,OK
MTR0000878,951,2025-03-21 19:00:00.668271,46.82,239.05,24.58,0.831,7.093,49.689,Three,OK
MTR0000879,922,2025-10-21 16:18:38.091920,44.267,241.43,37.9,0.994,0.832,50.328,Three,OK
MTR0000879,1133,2025-05-25 04:00:36.520605,23.31,218.39,26.7,0.896,7.007,49.899,Three,OK
MTR0000879,2409,2025-01-30 12:06:21.678584,24.335,216.06,27.45,0.76,3.494,50.46,Single,OK
MTR0000879,2539,2025-02-06 23:42:47.478673,29.151,218.76,32.53,0.909,2.125,49.724,Single,OK
MTR0000880,30,2024-11-22 00:30:54.116627,37.953,217.76,33.61,0.891,9.466,49.895,Single,OK
MTR0000880,445,2025-10-20 14:40:21.301015,29.377,215.78,21.61,0.758,8.691,50.03,Three,OK
MTR0000880,1453,2025-08-21 23:05:58.590720,5.925,234.99,27.66,0.956,6.324,49.987,Single,OK
MTR0000880,2606,2025-04-11 06:38:04.384013,17.111,224.03,23.67,0.911,7.415,50.473,Three,OK
MTR0000880,2853,2025-03-10 06:08:45.997198,41.232,243.26,21.33,0.785,1.51,50.461,Single,OK
MTR0000882,541,2024-11-19 06:07:25.323466,2.501,246.62,28.51,0.972,6.605,49.889,Three,OK
MTR0000882,1049,2024-12-12 11:19:01.861194,44.047,248.01,35.44,0.876,4.548,50.314,Single,OK
MTR0000882,1336,2025-02-07 01:37:10.957048,41.368,248.54,28.19,0.972,0.148,50.459,Single,OK
MTR0000882,1432,2025-05-29 03:42:31.368578,34.82,218.86,31.2,0.984,5.594,49.748,Three,OK
MTR0000882,1607,2025-10-24 02:05:10.369178,31.922,240.94,25.23,0.885,4.394,50.362,Three,OK
MTR0000882,1990,2025-08-10 02:15:50.981699,39.224,228.73,33.79,0.779,5.445,50.428,Three,OK
MTR0000882,2011,2025-04-15 11:19:31.433105,25.156,243.56,38.82,0.947,2.679,50.391,Three,OK
MTR0000882,2483,2025-07-12 00:03:39.844811,8.204,223.51,31.27,0.908,9.274,49.523,Single,OK
MTR0000883,217,2025-03-09 09:15:50.912576,38.308,248.22,28.4,0.869,1.837,49.822,Three,OK
MTR0000883,552,2025-07-31 06:31:59.110484,10.958,228.61,27.56,0.931,2.045,49.81,Single,OK
MTR0000883,2014,2025-10-04 21:40:54.869306,3.82,234.1,37.78,0.88,9.551,49.552,Three,OK
MTR0000884,1456,2025-08-08 05:31:14.643659,30.895,225.35,28.96,0.865,7.094,49.829,Three,OK
MTR0000884,2633,2025-06-21 11:05:40.396528,36.205,218.34,21.84,0.917,8.222,49.664,Single,OK
MTR0000885,285,2025-06-19 13:09:31.587816,42.775,218.75,32.79,0.908,6.5,49.578,Three,OK
MTR0000886,685,2025-04-13 07:23:37.165905,20.638,228.26,36.58,0.871,3.299,49.929,Three,OK
MTR0000887,305,2025-05-18 01:18:46.394235,24.007,214.86,30.53,0.759,5.052,50.404,Three,OK
MTR0000887,1395,2025-01-01 12:42:38.712884,20.283,238.5,24.02,0.76,7.484,49.53,Three,OK
MTR0000887,2092,2025-10-10 19:30:36.051949,28.663,237.41,29.06,0.771,6.94,50.306,Single,OK
MTR0000888,557,2025-10-31 02:19:20.672216,12.143,212.11,30.58,0.768,5.172,50.487,Three,OK
MTR0000888,1893,2025-05-17 10:51:21.462271,28.57,245.66,27.81,0.903,3.269,49.817,Three,OK
MTR0000888,2363,2024-12-07 09:58:28.856880,8.738,210.43,28.24,0.79,8.365,50.435,Three,OK
MTR0000888,2903,2025-08-14 19:56:57.532707,28.902,228.64,31.88,0.903,0.481,49.87,Three,OK
MTR0000889,1362,2025-08-02 21:45:21.165516,46.872,248.77,38.93,0.93,2.132,50.485,Single,OK
MTR0000889,2320,2024-12-02 13:49:52.748687,1.785,216.48,38.05,0.956,2.167,50.204,Single,OK
MTR0000889,2890,2025-07-18 13:06:39.553750,5.65,222.42,22.56,0.768,4.463,49.72,Single,OK
MTR0000889,2933,2025-02-10 03:57:41.608385,4.518,225.46,34.25,0.823,2.381,49.803,Three,OK
MTR0000890,2213,2025-03-01 01:22:23.369610,43.675,228.83,28.06,0.96,3.727,49.792,Three,OK
MTR0000891,1435,2025-09-18 15:32:29.357134,1.018,232.88,35.33,0.917,5.026,50.263,Single,OK
MTR0000891,1911,2024-12-20 20:33:30.309438,0.583,231.3,23.08,0.848,0.558,49.94,Single,OK
MTR0000891,2912,2025-10-22 03:59:48.418907,33.972,238.4,28.75,0.912,2.48,50.19,Single,OK
MTR0000891,2949,2025-10-08 17:23:55.244978,33.565,247.01,38.57,0.779,2.395,50.496,Single,OK
MTR0000892,403,2025-03-23 23:13:47.052170,0.325,248.33,23.42,0.786,6.198,50.199,Single,OK
MTR0000892,986,2025-04-16 19:22:33.549370,24.564,224.72,36.47,0.966,5.366,50.494,Three,OK
MTR0000893,2070,2025-02-09 06:31:54.329307,1.715,233.93,27.83,0.878,4.558,50.114,Three,OK
MTR0000893,2974,2024-12-07 17:27:43.640446,34.349,210.08,29.9,0.916,2.252,50.324,Single,OK
MTR0000894,38,2025-03-26 10:28:34.357078,43.93,218.76,31.55,0.879,2.579,50.22,Three,OK
MTR0000894,78,2025-07-10 21:51:28.033357,2.486,230.38,33.31,0.929,5.672,49.76,Single,OK
MTR0000894,1095,2025-10-08 03:24:10.857770,13.025,227.47,20.44,0.978,4.513,50.406,Single,OK
MTR0000894,1451,2025-08-13 03:37:55.372537,31.002,216.91,26.03,0.862,6.831,49.869,Three,OK
MTR0000894,2235,2025-09-18 08:56:55.621371,29.621,228.75,24.82,0.909,9.186,49.721,Three,OK
MTR0000895,2664,2025-11-04 15:31:04.395427,14.135,216.62,29.71,0.859,0.227,50.252,Three,OK
MTR0000895,2779,2025-02-25 21:59:14.283234,38.509,247.99,38.22,0.833,9.149,50.402,Three,OK
MTR0000895,2797,2025-03-01 19:27:29.495842,13.511,237.2,28.41,0.976,9.118,50.419,Single,OK
MTR0000896,1012,2025-05-28 15:49:51.106604,42.387,247.59,29.5,0.905,5.697,50.136,Single,OK
MTR0000896,2601,2024-11-19 12:17:40.731687,10.204,235.75,38.36,0.931,2.374,50.119,Three,OK
MTR0000896,2724,2025-02-13 00:34:57.880386,44.758,242.08,36.0,0.879,8.195,49.597,Single,OK
MTR0000896,2880,2025-07-02 06:40:07.760465,8.498,224.18,37.07,0.868,9.497,50.192,Three,OK
MTR0000897,616,2025-01-22 20:39:58.616503,46.12,227.01,20.66,0.934,7.937,49.826,Single,OK
MTR0000897,715,2025-07-17 04:24:29.337916,34.515,242.29,21.12,0.994,5.158,49.908,Single,OK
MTR0000897,1620,2025-01-31 21:15:39.849517,20.694,215.9,37.32,0.979,9.924,50.225,Three,OK
MTR0000897,1916,2025-10-08 19:28:53.067803,7.128,230.91,20.13,0.848,7.196,50.499,Single,OK
MTR0000897,2347,2025-03-16 15:49:46.460032,25.276,211.48,29.09,0.751,7.04,49.546,Three,OK
MTR0000898,513,2025-09-30 11:35:00.950394,11.157,221.65,39.78,0.983,3.127,50.254,Three,OK
MTR0000898,1397,2024-12-06 10:59:36.874227,24.299,222.07,33.25,0.892,9.401,49.907,Three,OK
MTR0000899,825,2025-11-03 07:53:57.559978,26.8,234.52,21.08,0.924,8.519,50.311,Three,OK
MTR0000899,1472,2025-02-14 13:21:18.428585,33.611,236.48,35.36,0.76,1.207,49.96,Single,OK
MTR0000899,2163,2025-06-11 19:14:23.362398,22.325,210.28,22.53,0.915,2.368,50.148,Single,OK
MTR0000900,930,2025-09-16 17:51:57.060048,5.584,217.21,31.94,0.903,8.176,50.377,Single,OK
MTR0000900,1343,2025-08-27 20:06:04.444073,15.173,226.3,38.63,0.797,2.649,49.644,Three,OK
MTR0000900,2486,2025-06-20 00:15:21.867174,14.977,226.33,31.13,0.949,7.35,50.172,Three,OK
MTR0000901,1841,2024-11-29 06:40:53.765113,49.023,228.8,25.8,0.901,2.017,49.583,Single,OK
MTR0000902,1820,2025-05-08 08:14:48.689442,3.152,233.29,34.67,0.904,1.884,49.88,Three,CHECK
MTR0000902,2067,2025-07-13 09:47:54.789584,19.02,224.79,29.45,0.898,9.785,49.775,Three,OK
MTR0000902,2519,2025-08-04 16:26:47.842578,40.995,220.79,23.53,0.848,0.568,50.184,Three,OK
MTR0000903,1964,2025-07-31 18:06:07.081219,4.71,227.12,24.4,0.927,2.585,50.263,Three,OK
MTR0000903,2521,2025-05-18 03:25:24.264327,24.609,211.52,33.5,0.779,2.719,50.478,Three,OK
MTR0000903,2627,2025-11-11 07:07:45.851724,30.078,218.72,24.85,0.928,4.608,49.514,Single,OK
MTR0000904,1401,2025-03-02 05:13:04.591809,11.387,219.26,38.7,0.767,6.687,50.325,Single,CHECK
MTR0000904,2119,2025-08-19 13:19:41.153908,43.125,245.01,39.56,0.939,1.491,49.844,Three,OK
MTR0000904,2412,2025-07-31 05:09:23.319475,1.081,244.96,32.98,0.755,8.333,49.88,Single,OK
MTR0000905,253,2025-10-30 03:38:31.536504,28.569,224.26,21.11,0.835,2.671,50.114,Three,OK
MTR0000905,286,2025-07-14 23:18:48.815082,49.337,227.85,30.3,0.943,2.067,49.607,Three,OK
MTR0000905,1812,2025-05-20 16:56:57.951647,31.682,217.78,27.13,0.907,5.043,50.094,Single,OK
MTR0000905,2458,2025-06-30 07:03:57.438123,29.675,213.42,25.8,0.811,0.24,50.27,Single,OK
MTR0000905,2877,2025-10-06 17:44:14.275912,33.468,239.48,37.05,0.993,3.607,49.58,Single,OK
MTR0000906,586,2024-12-24 17:28:24.895886,1.472,221.16,20.05,0.853,4.202,50.386,Three,OK
MTR0000906,1113,2025-05-16 14:18:27.423707,42.504,243.98,29.67,0.851,3.602,49.86,Three,CHECK
MTR0000907,314,2025-10-17 05:18:42.052954,17.632,219.35,37.16,0.801,5.151,49.683,Single,OK
MTR0000907,636,2025-08-12 20:12:19.971588,5.85,248.48,39.78,0.804,6.001,49.794,Three,OK
MTR0000907,1531,2025-02-16 16:53:33.004813,0.399,217.83,37.5,0.88,8.698,50.091,Single,OK
MTR0000907,2722,2025-08-21 18:02:36.383674,12.61,222.43,27.75,0.781,1.632,50.479,Three,OK
MTR0000908,8,2025-11-01 09:28:36.225853,47.329,221.38,24.08,0.945,6.092,49.924,Three,OK
MTR0000908,125,2024-11-29 17:08:38.016247,15.551,241.74,25.99,0.837,7.871,50.461,Three,OK
MTR0000908,463,2025-03-17 00:35:13.867728,45.071,231.54,37.07,0.958,9.859,49.812,Single,CHECK
MTR0000908,2044,2025-04-07 04:04:13.929333,20.113,222.86,34.44,0.878,3.825,50.122,Three,OK
MTR0000908,2228,2025-05-26 06:21:20.714214,1.619,212.25,34.48,0.841,9.64,49.752,Three,CHECK
MTR0000908,2651,2025-11-08 10:43:28.184291,31.987,236.88,22.87,0.873,4.512,50.427,Three,OK
MTR0000909,35,2025-08-28 08:21:35.687675,3.345,228.26,38.87,0.932,8.306,49.51,Single,OK
MTR0000909,332,2025-01-26 05:45:23.586562,4.249,227.43,22.05,0.794,8.467,49.993,Three,OK
MTR0000909,355,2025-07-15 10:58:13.322954,33.208,246.47,36.78,0.857,5.176,49.658,Single,OK
MTR0000909,1123,2025-01-30 06:58:55.440633,2.714,224.78,38.34,0.852,7.555,50.068,Single,OK
MTR0000909,2259,2025-03-26 02:43:26.088639,33.112,222.19,33.21,0.767,9.819,49.947,Three,OK
MTR0000910,311,2025-08-20 23:12:01.801714,44.235,215.32,30.02,0.997,5.716,50.045,Single,OK
MTR0000910,352,2025-05-21 04:25:48.033556,44.939,234.93,34.7,0.873,0.638,49.658,Single,OK
MTR0000910,765,2025-11-17 13:37:21.819436,49.054,245.44,34.47,0.808,9.171,49.954,Three,OK
MTR0000910,1513,2025-10-31 09:40:08.066160,27.228,211.86,21.64,0.887,1.615,49.532,Single,OK
MTR0000910,2223,2025-03-01 06:55:19.605441,34.436,242.09,25.63,0.924,0.628,49.871,Single,OK
MTR0000910,2703,2025-04-14 15:54:01.120937,0.585,223.55,22.49,0.798,0.796,50.47,Single,OK
MTR0000911,1069,2025-02-19 06:57:45.706620,47.881,247.18,31.48,0.773,3.499,50.242,Three,OK
MTR0000912,799,2025-06-27 10:28:31.551388,43.026,219.91,30.24,0.863,2.27,50.4,Single,OK
MTR0000912,990,2025-04-26 23:46:55.570100,28.379,238.35,23.16,0.766,2.413,49.643,Three,OK
MTR0000912,1246,2025-04-11 19:13:39.371832,37.489,236.37,27.07,0.995,0.871,49.848,Three,OK
MTR0000912,1529,2025-03-19 06:13:45.349153,38.913,225.33,25.65,0.933,0.242,49.555,Single,OK
MTR0000913,397,2024-12-19 17:52:55.499824,13.258,223.65,28.7,0.993,3.758,49.705,Three,OK
MTR0000913,1320,2024-11-21 19:31:50.735622,19.661,243.39,23.55,0.811,6.174,50.258,Three,OK
MTR0000914,491,2025-03-14 05:00:43.587728,26.352,244.14,29.01,0.812,4.451,49.81,Three,OK
MTR0000914,949,2025-04-06 21:58:37.623144,36.42,224.47,23.49,0.944,4.431,50.173,Three,OK
MTR0000914,1890,2025-02-01 10:29:16.994787,49.037,242.05,32.18,0.989,4.088,49.678,Single,OK
MTR0000915,578,2025-05-09 22:50:57.738291,19.911,226.16,30.21,1.0,1.051,49.648,Three,OK
MTR0000915,1518,2025-06-09 07:14:10.940312,48.444,235.73,21.07,0.779,8.34,49.834,Single,OK
MTR0000915,2338,2025-10-13 07:12:30.825658,6.078,223.84,34.86,0.866,4.835,49.811,Three,OK
MTR0000915,2374,2025-05-13 10:54:29.626703,30.683,239.94,20.3,0.804,7.924,50.325,Single,CHECK
MTR0000916,327,2025-05-27 06:14:35.296994,25.888,211.13,37.4,0.918,7.248,50.042,Single,OK
MTR0000916,641,2025-05-06 14:12:35.757045,46.724,232.29,34.25,0.867,0.959,50.24,Single,OK
MTR0000916,2040,2025-04-22 20:46:59.178345,19.397,231.76,34.52,0.921,7.882,49.812,Three,OK
MTR0000916,2640,2025-08-10 04:33:59.942592,33.201,233.26,22.55,0.779,7.279,50.182,Single,OK
MTR0000917,260,2025-11-15 04:44:06.318286,35.999,240.37,32.89,0.99,5.512,49.941,Single,OK
MTR0000917,2161,2025-10-12 21:50:41.684947,6.511,244.66,25.23,0.967,5.602,50.29,Single,OK
MTR0000918,1013,2025-01-03 20:59:22.951650,37.534,238.07,26.7,0.966,7.285,49.646,Three,OK
MTR0000918,2491,2025-01-11 20:28:17.523103,23.768,223.54,31.85,0.788,5.47,50.33,Three,CHECK
MTR0000919,192,2025-10-07 19:55:10.067977,3.437,247.83,30.94,0.985,6.603,50.021,Three,OK
MTR0000919,899,2025-08-20 09:32:19.641190,12.911,226.59,29.97,0.98,1.056,50.35,Three,OK
MTR0000919,2030,2024-12-07 20:45:17.050460,8.487,240.57,24.12,0.97,1.312,49.937,Three,OK
MTR0000919,2451,2024-12-12 19:56:51.835086,20.852,226.93,29.79,0.85,4.623,50.197,Single,OK
MTR0000919,2972,2025-09-22 14:30:43.703132,1.839,211.47,34.97,0.931,6.305,49.738,Three,OK
MTR0000920,97,2025-03-30 13:18:13.902524,22.935,228.01,27.61,0.956,4.026,50.447,Three,OK
MTR0000920,496,2025-09-26 19:21:55.722978,0.815,240.51,25.85,0.949,0.205,50.486,Single,OK
MTR0000920,2393,2025-11-12 19:39:38.655297,43.179,231.47,38.49,0.877,4.459,49.824,Three,OK
MTR0000921,505,2025-10-12 02:11:26.226171,38.163,229.37,21.75,0.905,0.508,49.998,Three,OK
MTR0000921,655,2025-02-10 14:20:28.036673,28.006,239.02,34.08,0.934,0.56,50.189,Three,OK
MTR0000921,1065,2025-05-18 14:19:11.396096,1.364,239.45,35.21,0.978,1.776,49.846,Three,OK
MTR0000922,975,2025-06-10 23:27:55.812142,7.954,249.82,26.47,0.849,2.424,49.877,Single,OK
MTR0000922,1040,2025-08-08 01:22:37.360273,2.854,244.54,25.72,0.926,7.489,50.489,Single,OK
MTR0000922,1628,2024-12-25 04:59:22.139889,5.79,241.99,30.05,0.806,6.408,49.873,Three,OK
MTR0000922,1783,2025-05-31 16:58:11.497535,15.881,234.62,35.87,0.898,5.65,50.242,Three,OK
MTR0000922,2253,2025-04-02 11:02:11.234931,14.519,228.52,29.77,0.899,3.208,50.138,Single,OK
MTR0000922,2440,2025-09-09 15:54:20.242490,10.806,234.87,27.24,0.845,1.021,49.602,Three,OK
MTR0000923,1536,2025-09-25 05:18:53.281728,34.475,236.78,37.61,0.893,0.635,50.479,Three,OK
MTR0000923,2252,2025-01-14 18:33:04.355282,10.225,238.08,39.75,0.806,2.196,50.0,Three,OK
